idea_id,symbol,direction,lots,entry_time_utc,entry_price,sl,tp,exit_time_utc,exit_price,exit_reason,same_bar_ambiguous,gross_pnl_usd,commission_usd,net_pnl_usd,r_multiple_net
ema-idea-2,GBPUSD,BUY,0.09,2015-01-05 13:00:00+00:00,1.52176,1.5191453940292765,1.5296850000000002,2015-01-06 09:35:00+00:00,1.5190953940292764,SL,False,-23.9815,0.4500,-24.4315,-1.0188
ema-idea-3,GBPUSD,BUY,0.08,2015-01-06 10:00:00+00:00,1.52057,1.5176784949989979,1.524728,2015-01-06 10:23:00+00:00,1.5176284949989978,SL,False,-23.5320,0.4000,-23.9320,-1.0170
ema-idea-4,GBPUSD,BUY,0.09,2015-01-06 11:00:00+00:00,1.51902,1.516487888213355,1.5245064999999998,2015-01-06 14:13:00+00:00,1.516437888213355,SL,False,-23.2390,0.4500,-23.6890,-1.0194
ema-idea-1,EURUSD,BUY,0.02,2015-01-04 23:00:00+00:00,1.1947800000000002,1.1855004567880887,1.2029429999999999,2015-01-06 22:07:00+00:00,1.1854504567880886,SL,False,-18.6591,0.1000,-18.7591,-1.0054
ema-idea-5,EURUSD,BUY,0.15,2015-01-07 12:00:00+00:00,1.1823000000000001,1.18074558239011,1.188152,2015-01-07 15:43:00+00:00,1.18069558239011,SL,False,-24.0663,0.7500,-24.8163,-1.0312
ema-idea-6,GBPUSD,BUY,0.11,2015-01-07 15:00:00+00:00,1.5087300000000001,1.506558499501665,1.5133284999999999,2015-01-07 15:59:00+00:00,1.5065084995016649,SL,False,-24.4365,0.5500,-24.9865,-1.0225
ema-idea-8,GBPUSD,BUY,0.12,2015-01-07 16:00:00+00:00,1.50664,1.5047307495372604,1.5128260000000002,2015-01-08 08:09:00+00:00,1.5046807495372603,SL,False,-23.5110,0.6000,-24.1110,-1.0255
ema-idea-7,EURUSD,BUY,0.16,2015-01-07 16:00:00+00:00,1.1804700000000001,1.179045780759161,1.1860665000000001,2015-01-08 09:45:00+00:00,1.178995780759161,SL,False,-23.5875,0.8000,-24.3875,-1.0339
ema-idea-9,GBPUSD,BUY,0.15,2015-01-08 09:00:00+00:00,1.50398,1.50243301870351,1.5091045000000005,2015-01-08 14:59:00+00:00,1.5091045000000005,TP,False,76.8675,0.7500,76.1175,3.1776
ema-idea-10,GBPUSD,SELL,0.08,2015-01-09 10:00:00+00:00,1.5130499999999998,1.5157926044590029,1.5096219999999998,2015-01-09 11:01:00+00:00,1.515842604459003,SL,False,-22.3408,0.4000,-22.7408,-1.0179
ema-idea-11,GBPUSD,SELL,0.11,2015-01-09 12:00:00+00:00,1.51494,1.517044669150875,1.5102715000000002,2015-01-09 13:26:00+00:00,1.517094669150875,SL,False,-23.7014,0.5500,-24.2514,-1.0232
ema-idea-12,EURUSD,SELL,0.14,2015-01-09 16:00:00+00:00,1.18318,1.184877136639643,1.1801709999999999,2015-01-11 22:00:00+00:00,1.18524,SL_GAP,False,-28.8400,0.7000,-29.5400,-1.2077
ema-idea-14,GBPUSD,SELL,0.15,2015-01-11 23:00:00+00:00,1.5189499999999998,1.5205474301535116,1.513304,2015-01-12 08:06:00+00:00,1.513304,TP,False,84.6900,0.7500,83.9400,3.3968
ema-idea-13,EURUSD,SELL,0.18,2015-01-11 23:00:00+00:00,1.1866299999999999,1.1879023598460303,1.1817980000000001,2015-01-12 08:47:00+00:00,1.1817980000000001,TP,False,86.9760,0.9000,86.0760,3.6163
ema-idea-15,GBPUSD,BUY,0.08,2015-01-12 09:00:00+00:00,1.51173,1.5088228685542104,1.5156945,2015-01-12 13:16:00+00:00,1.5156945,TP,False,31.7160,0.4000,31.3160,1.3237
ema-idea-16,EURUSD,BUY,0.17,2015-01-12 11:00:00+00:00,1.17977,1.1783673332199371,1.1843354999999998,2015-01-12 14:51:00+00:00,1.1843354999999998,TP,False,77.6135,0.8500,76.7635,3.1084
ema-idea-17,GBPUSD,BUY,0.19,2015-01-13 09:00:00+00:00,1.51235,1.511097075626071,1.5164745,2015-01-13 09:30:00+00:00,1.50907,SL_GAP,False,-62.3200,0.9500,-63.2700,-2.5558
ema-idea-19,GBPUSD,BUY,0.05,2015-01-13 10:00:00+00:00,1.51115,1.5067469273670662,1.516227,2015-01-13 12:14:00+00:00,1.516227,TP,False,25.3850,0.2500,25.1350,1.1289
ema-idea-18,EURUSD,BUY,0.09,2015-01-13 10:00:00+00:00,1.18106,1.1784939472470672,1.183392,2015-01-13 12:34:00+00:00,1.1784439472470671,SL,False,-23.5445,0.4500,-23.9945,-1.0191
ema-idea-20,EURUSD,BUY,0.13,2015-01-13 13:00:00+00:00,1.1783400000000002,1.176591529556052,1.1828275000000001,2015-01-13 14:30:00+00:00,1.176541529556052,SL,False,-23.3801,0.6500,-24.0301,-1.0278
ema-idea-21,EURUSD,BUY,0.13,2015-01-13 15:00:00+00:00,1.17638,1.1746100688519021,1.1821455,2015-01-14 09:36:00+00:00,1.174560068851902,SL,False,-23.6591,0.6500,-24.3091,-1.0275
ema-idea-22,GBPUSD,SELL,0.09,2015-01-14 08:00:00+00:00,1.5207499999999998,1.5234368917607444,1.5163184999999997,2015-01-14 09:36:00+00:00,1.5163184999999997,TP,False,39.8835,0.4500,39.4335,1.6009
ema-idea-23,EURUSD,BUY,0.08,2015-01-14 10:00:00+00:00,1.17469,1.171653777671056,1.1776455000000001,2015-01-14 13:10:00+00:00,1.1776455000000001,TP,False,23.6440,0.4000,23.2440,0.9414
ema-idea-24,EURUSD,SELL,0.07,2015-01-14 14:00:00+00:00,1.1824999999999999,1.185927702023557,1.1775940000000003,2015-01-14 15:05:00+00:00,1.1775940000000003,TP,False,34.3420,0.3500,33.9920,1.3963
ema-idea-25,GBPUSD,SELL,0.08,2015-01-14 14:00:00+00:00,1.52562,1.528441360703739,1.5171799999999998,2015-01-15 09:35:00+00:00,1.5171799999999998,TP,False,67.5200,0.4000,67.1200,2.9220
ema-idea-27,GBPUSD,BUY,0.05,2015-01-15 10:00:00+00:00,1.51912,1.514491765453082,1.5225415,2015-01-15 10:01:00+00:00,1.5225415,TP,False,17.1075,0.2500,16.8575,0.7207
ema-idea-28,GBPUSD,BUY,0.09,2015-01-15 16:00:00+00:00,1.51712,1.5145081648417413,1.5223035000000003,2015-01-16 08:30:00+00:00,1.5223035000000003,TP,False,46.6515,0.4500,46.2015,1.9286
ema-idea-29,GBPUSD,SELL,0.08,2015-01-16 10:00:00+00:00,1.52185,1.5247120684276063,1.5182360000000001,2015-01-16 12:38:00+00:00,1.5182360000000001,TP,False,28.9120,0.4000,28.5120,1.2239
ema-idea-26,EURUSD,BUY,0.01,2015-01-15 10:00:00+00:00,1.17263,1.1558558989902024,1.177844,2015-01-16 14:23:00+00:00,1.1558058989902023,SL,False,-16.8241,0.0500,-16.8741,-1.0030
ema-idea-30,EURUSD,BUY,0.09,2015-01-16 15:00:00+00:00,1.15484,1.1522848720617562,1.161577,2015-01-16 15:12:00+00:00,1.1522348720617561,SL,False,-23.4462,0.4500,-23.8962,-1.0192
ema-idea-31,GBPUSD,BUY,0.08,2015-01-16 15:00:00+00:00,1.5148300000000001,1.5120938008573597,1.5184225000000002,2015-01-16 15:24:00+00:00,1.5120438008573596,SL,False,-22.2896,0.4000,-22.6896,-1.0179
