idea_id,symbol,direction,lots,entry_time_utc,entry_price,sl,tp,exit_time_utc,exit_price,exit_reason,same_bar_ambiguous,gross_pnl_usd,commission_usd,net_pnl_usd,r_multiple_net
ema-idea-1,GBPUSD,SELL,0.09,2026-07-16 15:00:00+00:00,1.34869,1.3513142133238858,,2026-07-20 05:00:00+00:00,1.34707,DISCRETIONARY_EXIT,False,14.5800,0.4500,14.1300,0.5871
ema-idea-2,GBPUSD,BUY,0.11,2026-07-20 05:00:00+00:00,1.34717,1.3450609714583297,,2026-07-20 12:33:00+00:00,1.3449609714583297,SL,False,-24.2993,0.5500,-24.8493,-1.0463
ema-idea-4,GBPUSD,SELL,0.08,2026-07-20 16:00:00+00:00,1.34169,1.3444744980332384,,2026-07-21 04:47:00+00:00,1.3445744980332384,SL,False,-23.0760,0.4000,-23.4760,-1.0353
ema-idea-3,EURUSD,SELL,0.13,2026-07-20 14:00:00+00:00,1.14139,1.1431586677063228,,2026-07-21 09:38:00+00:00,1.1432586677063228,SL,False,-24.2927,0.6500,-24.9427,-1.0550
ema-idea-5,GBPUSD,SELL,0.09,2026-07-21 12:00:00+00:00,1.34041,1.342947057320332,,2026-07-23 03:00:00+00:00,1.33944,DISCRETIONARY_EXIT,False,8.7300,0.4500,8.2800,0.3556
ema-idea-6,EURUSD,BUY,0.18,2026-07-23 03:00:00+00:00,1.14316,1.141849451818173,,2026-07-23 08:16:00+00:00,1.141749451818173,SL,False,-25.3899,0.9000,-26.2899,-1.0735
ema-idea-7,EURUSD,SELL,0.15,2026-07-23 11:00:00+00:00,1.14034,1.1418901795940184,,2026-07-24 01:00:00+00:00,1.13872,DISCRETIONARY_EXIT,False,24.3000,0.7500,23.5500,0.9811
ema-idea-8,EURUSD,SELL,0.12,2026-07-24 13:00:00+00:00,1.13686,1.1387359870319622,,2026-07-24 15:10:00+00:00,1.1388359870319622,SL,False,-23.7118,0.6000,-24.3118,-1.0519
ema-idea-9,EURUSD,BUY,0.11,2026-07-27 01:00:00+00:00,1.1405699999999999,1.138477718651944,,2026-07-27 12:00:00+00:00,1.13867,DISCRETIONARY_EXIT,False,-20.9000,0.5500,-21.4500,-0.9102
ema-idea-10,GBPUSD,SELL,0.09,2026-07-27 12:00:00+00:00,1.33129,1.3337730154555374,,2026-07-28 16:00:00+00:00,1.33138,DISCRETIONARY_EXIT,False,-0.8100,0.4500,-1.2600,-0.0553
ema-idea-11,EURUSD,BUY,0.13,2026-07-28 15:00:00+00:00,1.13896,1.1370906443479765,,2026-07-29 12:00:00+00:00,1.1382,DISCRETIONARY_EXIT,False,-9.8800,0.6500,-10.5300,-0.4220
ema-idea-12,EURUSD,SELL,0.15,2026-07-29 12:00:00+00:00,1.1381000000000001,1.1397015517539226,,2026-07-29 14:29:00+00:00,1.1398015517539226,SL,False,-25.5233,0.7500,-26.2733,-1.0605
ema-idea-14,GBPUSD,BUY,0.07,2026-07-29 19:00:00+00:00,1.3370600000000001,1.333689872367796,,2026-07-30 06:13:00+00:00,1.333589872367796,SL,False,-24.2909,0.3500,-24.6409,-1.0292
ema-idea-13,EURUSD,BUY,0.09,2026-07-29 19:00:00+00:00,1.14561,1.142904584882622,,2026-07-30 08:00:00+00:00,1.14374,DISCRETIONARY_EXIT,False,-16.8300,0.4500,-17.2800,-0.6968
ema-idea-15,GBPUSD,BUY,0.06,2026-07-30 11:00:00+00:00,1.33929,1.3357544340322647,,2026-07-31 12:00:00+00:00,1.34179,DISCRETIONARY_EXIT,False,15.0000,0.3000,14.7000,0.6833
ema-idea-17,GBPUSD,SELL,0.07,2026-07-31 12:00:00+00:00,1.34169,1.3451159784137827,,2026-07-31 14:45:00+00:00,1.3452159784137827,SL,False,-24.6818,0.3500,-25.0318,-1.0288
ema-idea-16,EURUSD,SELL,0.09,2026-07-31 12:00:00+00:00,1.14841,1.1510997147127136,,2026-07-31 15:37:00+00:00,1.1511997147127135,SL,False,-25.1074,0.4500,-25.5574,-1.0365
ema-idea-19,GBPUSD,BUY,0.06,2026-07-31 18:00:00+00:00,1.34891,1.3448674045410698,,2026-08-03 07:00:00+00:00,1.34604,DISCRETIONARY_EXIT,False,-17.2200,0.3000,-17.5200,-0.7135
ema-idea-18,EURUSD,BUY,0.07,2026-07-31 18:00:00+00:00,1.15374,1.1502562041880457,,2026-08-03 15:00:00+00:00,1.1514,DISCRETIONARY_EXIT,False,-16.3800,0.3500,-16.7300,-0.6763
ema-idea-21,GBPUSD,SELL,0.07,2026-08-03 15:00:00+00:00,1.34359,1.3467315410202894,,2026-08-04 08:00:00+00:00,1.34407,DISCRETIONARY_EXIT,False,-3.3600,0.3500,-3.7100,-0.1661
ema-idea-20,EURUSD,SELL,0.09,2026-08-03 15:00:00+00:00,1.1513,1.1538538547021566,,2026-08-04 14:00:00+00:00,1.15268,DISCRETIONARY_EXIT,False,-12.4200,0.4500,-12.8700,-0.5492
ema-idea-22,EURUSD,BUY,0.12,2026-08-04 14:00:00+00:00,1.15278,1.1508243892189698,,2026-08-06 10:00:00+00:00,1.15385,DISCRETIONARY_EXIT,False,12.8400,0.6000,12.2400,0.5086
ema-idea-24,GBPUSD,BUY,0.12,2026-08-06 14:00:00+00:00,1.34825,1.3462178133227802,,2026-08-06 15:08:00+00:00,1.3461178133227802,SL,False,-25.5862,0.6000,-26.1862,-1.0480
ema-idea-23,EURUSD,SELL,0.16,2026-08-06 10:00:00+00:00,1.15375,1.1552119912646361,,2026-08-07 10:00:00+00:00,1.15319,DISCRETIONARY_EXIT,False,8.9600,0.8000,8.1600,0.3373
ema-idea-25,GBPUSD,SELL,0.15,2026-08-07 11:00:00+00:00,1.3436,1.3451796853558327,,2026-08-07 11:44:00+00:00,1.3452796853558326,SL,False,-25.1953,0.7500,-25.9453,-1.0614
ema-idea-26,EURUSD,BUY,0.12,2026-08-07 13:00:00+00:00,1.15766,1.155742059703685,,2026-08-07 13:58:00+00:00,1.155642059703685,SL,False,-24.2153,0.6000,-24.8153,-1.0508
ema-idea-27,GBPUSD,BUY,0.09,2026-08-07 13:00:00+00:00,1.35054,1.3480336386472667,,2026-08-09 21:46:00+00:00,1.3479336386472667,SL,False,-23.4573,0.4500,-23.9073,-1.0391
ema-idea-29,GBPUSD,BUY,0.11,2026-08-10 15:00:00+00:00,1.3526,1.3503794936672189,,2026-08-10 21:10:00+00:00,1.34973,SL_GAP,False,-31.5700,0.5500,-32.1200,-1.2861
ema-idea-28,EURUSD,SELL,0.15,2026-08-10 13:00:00+00:00,1.15461,1.1561258591004118,,2026-08-12 12:30:00+00:00,1.1562258591004118,SL,False,-24.2379,0.7500,-24.9879,-1.0639
ema-idea-31,GBPUSD,BUY,0.11,2026-08-12 13:00:00+00:00,1.35432,1.352174712654379,,2026-08-12 13:38:00+00:00,1.352074712654379,SL,False,-24.6982,0.5500,-25.2482,-1.0456
ema-idea-30,EURUSD,BUY,0.15,2026-08-12 13:00:00+00:00,1.15637,1.1548008508183127,,2026-08-12 13:42:00+00:00,1.1547008508183128,SL,False,-25.0372,0.7500,-25.7872,-1.0618
ema-idea-32,EURUSD,SELL,0.12,2026-08-12 17:00:00+00:00,1.1527,1.1545862445277533,,2026-08-13 10:00:00+00:00,1.1537199999999999,DISCRETIONARY_EXIT,False,-12.2400,0.6000,-12.8400,-0.5526
ema-idea-33,GBPUSD,SELL,0.09,2026-08-12 17:00:00+00:00,1.34961,1.352170974382504,,2026-08-13 13:00:00+00:00,1.3513600000000001,DISCRETIONARY_EXIT,False,-15.7500,0.4500,-16.2000,-0.6894
