idea_id,symbol,direction,lots,entry_time_utc,entry_price,sl,tp,exit_time_utc,exit_price,exit_reason,same_bar_ambiguous,gross_pnl_usd,commission_usd,net_pnl_usd,r_multiple_net
ema-idea-2,EURUSD,SELL,0.08,2015-01-02 21:00:00+00:00,1.20032,1.2032887685096954,,2015-01-06 06:00:00+00:00,1.1958199999999999,DISCRETIONARY_EXIT,False,36.0000,0.4000,35.6000,1.4741
ema-idea-3,EURUSD,BUY,0.07,2015-01-06 07:00:00+00:00,1.19611,1.1929644774393333,,2015-01-06 08:21:00+00:00,1.1929644774393333,SL,False,-22.0187,0.3500,-22.3687,-1.0000
ema-idea-1,GBPUSD,SELL,0.05,2015-01-02 20:00:00+00:00,1.53354,1.5379058411550226,,2015-01-08 17:00:00+00:00,1.5118600000000002,DISCRETIONARY_EXIT,False,108.4000,0.2500,108.1500,4.8983
ema-idea-4,GBPUSD,BUY,0.07,2015-01-09 10:00:00+00:00,1.51325,1.5097995821639885,,2015-01-09 13:45:00+00:00,1.5097995821639885,SL,False,-24.1529,0.3500,-24.5029,-1.0000
ema-idea-6,GBPUSD,BUY,0.05,2015-01-11 23:00:00+00:00,1.51915,1.5144002793859543,,2015-01-12 08:01:00+00:00,1.5144002793859543,SL,False,-23.7486,0.2500,-23.9986,-1.0000
ema-idea-5,EURUSD,BUY,0.06,2015-01-11 23:00:00+00:00,1.18678,1.1828905606158786,,2015-01-12 08:19:00+00:00,1.1828905606158786,SL,False,-23.3366,0.3000,-23.6366,-1.0000
ema-idea-7,GBPUSD,SELL,0.06,2015-01-13 09:00:00+00:00,1.512,1.5156916974957153,,2015-01-13 12:05:00+00:00,1.5156916974957153,SL,False,-22.1502,0.3000,-22.4502,-1.0000
ema-idea-8,EURUSD,SELL,0.06,2015-01-13 13:00:00+00:00,1.17809,1.181923881775792,,2015-01-14 06:00:00+00:00,1.17925,DISCRETIONARY_EXIT,False,-6.9600,0.3000,-7.2600,-0.3115
ema-idea-9,GBPUSD,BUY,0.05,2015-01-14 08:00:00+00:00,1.52095,1.516482432957022,,2015-01-14 09:35:00+00:00,1.516482432957022,SL,False,-22.3378,0.2500,-22.5878,-1.0000
ema-idea-10,EURUSD,SELL,0.05,2015-01-14 10:00:00+00:00,1.17444,1.1787048893157759,,2015-01-14 13:30:00+00:00,1.17899,SL_GAP,False,-22.7500,0.2500,-23.0000,-1.0661
