idea_id,symbol,direction,lots,entry_time_utc,entry_price,sl,tp,exit_time_utc,exit_price,exit_reason,same_bar_ambiguous,gross_pnl_usd,commission_usd,net_pnl_usd,r_multiple_net
idea-1,GBPUSD,SELL,1.5,2026-07-30 07:40:00+00:00,1.33408,1.3341961182209305,1.3339377635581386,2026-07-30 07:40:00+00:00,1.33448,SL_GAP,False,-60.0000,7.5000,-67.5000,-2.7089
idea-2,GBPUSD,BUY,0.45,2026-08-04 07:30:00+00:00,1.3437400000000002,1.3432447178825064,1.343710564234987,2026-08-04 07:34:00+00:00,1.343710564234987,TP,False,-1.3246,2.2500,-3.5746,-0.1457
idea-3,GBPUSD,BUY,0.55,2026-08-05 07:25:00+00:00,1.3463100000000001,1.3459059016052515,1.3460981967894974,2026-08-05 07:25:00+00:00,1.3458559016052514,SL,True,-24.9754,2.7500,-27.7254,-1.1101
idea-4,EURUSD,BUY,0.41,2026-08-05 08:30:00+00:00,1.15459,1.1540307516212798,1.1549884967574404,2026-08-05 08:38:00+00:00,1.1539807516212797,SL,False,-24.9792,2.0500,-27.0292,-1.0821
idea-5,EURUSD,BUY,0.69,2026-08-07 09:40:00+00:00,1.15284,1.1525300520544763,1.1527398958910475,2026-08-07 09:40:00+00:00,1.1527398958910475,TP,False,-6.9072,3.4500,-10.3572,-0.4170
idea-6,GBPUSD,BUY,0.44,2026-08-10 07:20:00+00:00,1.3498100000000002,1.3493030815400124,1.3497738369199754,2026-08-10 07:20:00+00:00,1.3492530815400123,SL,False,-24.5044,2.2000,-26.7044,-1.0898
idea-7,EURUSD,BUY,0.45,2026-08-10 08:00:00+00:00,1.15635,1.1558528719235897,1.1565642561528209,2026-08-10 09:36:00+00:00,1.1558028719235895,SL,False,-24.6208,2.2500,-26.8708,-1.0914
idea-8,GBPUSD,BUY,0.27,2026-08-12 09:05:00+00:00,1.3518400000000002,1.3509861834136212,1.3524676331727576,2026-08-12 09:23:00+00:00,1.3524676331727576,TP,False,16.9461,1.3500,15.5961,0.6391
idea-9,GBPUSD,BUY,0.39,2026-08-17 09:40:00+00:00,1.35626,1.3556848496603997,1.3563603006792004,2026-08-17 10:00:00+00:00,1.3556348496603996,SL,False,-24.3809,1.9500,-26.3309,-1.0800
idea-10,GBPUSD,BUY,0.43,2026-08-21 08:50:00+00:00,1.36593,1.3654007249736415,1.3659685500527172,2026-08-21 08:51:00+00:00,1.3659685500527172,TP,False,1.6577,2.1500,-0.4923,-0.0198
idea-12,EURUSD,BUY,0.45,2026-08-25 09:15:00+00:00,1.1675300000000002,1.1670313843192266,1.167777231361547,2026-08-25 09:17:00+00:00,1.1669813843192265,SL,False,-24.6877,2.2500,-26.9377,-1.0911
idea-11,GBPUSD,BUY,0.22,2026-08-25 09:05:00+00:00,1.36495,1.3639103975908022,1.3660092048183958,2026-08-25 10:11:00+00:00,1.3638603975908021,SL,False,-23.9713,1.1000,-25.0713,-1.0459
idea-13,GBPUSD,SELL,1.02,2026-08-27 08:45:00+00:00,1.35839,1.3585839681013485,1.3581820637973028,2026-08-27 08:45:00+00:00,1.3587900000000002,SL_GAP,False,-40.8000,5.1000,-45.9000,-1.8445
idea-14,GBPUSD,SELL,1.62,2026-08-28 07:35:00+00:00,1.3586699999999998,1.3587734652286205,1.358463069542759,2026-08-28 07:35:00+00:00,1.35907,SL_GAP,False,-64.8000,8.1000,-72.9000,-2.9323
idea-15,EURUSD,SELL,1.08,2026-09-02 07:30:00+00:00,1.15729,1.157469547563804,1.1570809048723922,2026-09-02 07:30:00+00:00,1.1575900000000001,SL_GAP,False,-32.4000,5.4000,-37.8000,-1.5247
idea-16,GBPUSD,SELL,0.35,2026-09-02 09:55:00+00:00,1.34882,1.3494678815353467,1.3475842369293067,2026-09-02 11:54:00+00:00,1.3495178815353468,SL,False,-24.4259,1.7500,-26.1759,-1.0716
idea-17,GBPUSD,SELL,0.49,2026-09-04 10:00:00+00:00,1.3522399999999999,1.352690002655658,1.3514899946886838,2026-09-04 10:03:00+00:00,1.3527400026556582,SL,False,-24.5001,2.4500,-26.9501,-1.1000
idea-18,GBPUSD,SELL,0.26,2026-09-08 08:10:00+00:00,1.3526999999999998,1.3535814551712442,1.351177089657512,2026-09-08 09:41:00+00:00,1.3536314551712443,SL,False,-24.2178,1.3000,-25.5178,-1.0537
idea-19,EURUSD,SELL,0.54,2026-09-11 09:05:00+00:00,1.15984,1.1602485288508402,1.1591429422983197,2026-09-11 09:21:00+00:00,1.1602985288508403,SL,False,-24.7606,2.7000,-27.4606,-1.1090
idea-20,EURUSD,SELL,0.89,2026-09-15 09:00:00+00:00,1.1532799999999999,1.1535094366102054,1.1529411267795888,2026-09-15 09:00:00+00:00,1.15358,SL_GAP,False,-26.7000,4.4500,-31.1500,-1.2525
