idea_id,symbol,direction,lots,entry_time_utc,entry_price,sl,tp,exit_time_utc,exit_price,exit_reason,same_bar_ambiguous,gross_pnl_usd,commission_usd,net_pnl_usd,r_multiple_net
ema-idea-2,EURUSD,SELL,0.08,2015-01-02 21:00:00+00:00,1.20027,1.2032387685096952,,2015-01-06 06:00:00+00:00,1.1959199999999999,DISCRETIONARY_EXIT,False,34.8000,0.4000,34.4000,1.4244
ema-idea-3,EURUSD,BUY,0.07,2015-01-06 07:00:00+00:00,1.19626,1.1931144774393334,,2015-01-06 08:20:00+00:00,1.1930644774393333,SL,False,-22.3687,0.3500,-22.7187,-1.0156
ema-idea-1,GBPUSD,SELL,0.05,2015-01-02 20:00:00+00:00,1.5334899999999998,1.5378558411550225,,2015-01-08 17:00:00+00:00,1.51201,DISCRETIONARY_EXIT,False,107.4000,0.2500,107.1500,4.8530
ema-idea-4,GBPUSD,BUY,0.07,2015-01-09 10:00:00+00:00,1.51345,1.5099995821639884,,2015-01-09 13:45:00+00:00,1.50976,SL_GAP,False,-25.8300,0.3500,-26.1800,-1.0684
ema-idea-6,GBPUSD,BUY,0.05,2015-01-11 23:00:00+00:00,1.51935,1.5146002793859543,,2015-01-12 08:01:00+00:00,1.5145502793859542,SL,False,-23.9986,0.2500,-24.2486,-1.0104
ema-idea-5,EURUSD,BUY,0.06,2015-01-11 23:00:00+00:00,1.18693,1.1830405606158787,,2015-01-12 08:19:00+00:00,1.1829905606158786,SL,False,-23.6366,0.3000,-23.9366,-1.0127
ema-idea-7,GBPUSD,SELL,0.06,2015-01-13 09:00:00+00:00,1.51195,1.5156416974957152,,2015-01-13 12:05:00+00:00,1.5156916974957153,SL,False,-22.4502,0.3000,-22.7502,-1.0134
ema-idea-8,EURUSD,SELL,0.06,2015-01-13 13:00:00+00:00,1.17804,1.181873881775792,,2015-01-14 06:00:00+00:00,1.17935,DISCRETIONARY_EXIT,False,-7.8600,0.3000,-8.1600,-0.3502
ema-idea-9,GBPUSD,BUY,0.05,2015-01-14 08:00:00+00:00,1.52115,1.5166824329570219,,2015-01-14 09:35:00+00:00,1.5166324329570218,SL,False,-22.5878,0.2500,-22.8378,-1.0111
ema-idea-10,EURUSD,SELL,0.05,2015-01-14 10:00:00+00:00,1.1743899999999998,1.1786548893157758,,2015-01-14 13:30:00+00:00,1.17914,SL_GAP,False,-23.7500,0.2500,-24.0000,-1.1124
