utc_time,equity,balance
2015-01-01 18:00:00+00:00,10000.0000,10000.0000
2015-01-02 21:22:00+00:00,10000.0000,10000.0000
2015-01-05 21:22:00+00:00,10000.0000,10000.0000
2015-01-06 21:22:00+00:00,10000.0000,10000.0000
2015-01-07 21:22:00+00:00,10000.0000,10000.0000
2015-01-08 21:22:00+00:00,10000.0000,10000.0000
2015-01-09 21:22:00+00:00,10007.2900,9999.8500
2015-01-12 21:22:00+00:00,9947.4921,9952.3221
2015-01-13 21:22:00+00:00,9951.1444,9929.5444
2015-01-14 21:22:00+00:00,9907.3282,9907.3282
2015-01-15 21:22:00+00:00,9907.3282,9907.3282
2015-01-16 21:22:00+00:00,9867.8059,9867.8059
2015-01-19 21:22:00+00:00,9867.8059,9867.8059
2015-01-20 21:22:00+00:00,9860.4559,9867.6559
2015-01-21 21:22:00+00:00,9826.4283,9843.6483
2015-01-22 21:22:00+00:00,9843.4263,9795.7863
2015-01-23 21:22:00+00:00,9864.7986,9864.7986
2015-01-26 21:22:00+00:00,9855.3486,9864.6486
2015-01-27 21:22:00+00:00,9818.2483,9818.2483
2015-01-28 21:22:00+00:00,9818.2483,9818.2483
2015-01-29 21:22:00+00:00,9860.2629,9860.2629
2015-01-30 21:22:00+00:00,9837.1928,9838.0928
2015-02-02 21:22:00+00:00,9789.4094,9789.4094
2015-02-03 21:22:00+00:00,9823.7594,9789.2594
2015-02-04 21:22:00+00:00,9858.1022,9858.1022
2015-02-05 21:22:00+00:00,9865.2971,9835.4471
2015-02-06 21:22:00+00:00,9813.6927,9810.7927
2015-02-09 21:23:00+00:00,9813.1017,9810.8517
2015-02-10 21:23:00+00:00,9812.8962,9810.7062
2015-02-11 21:23:00+00:00,9802.6020,9787.6520
2015-02-12 21:23:00+00:00,9813.9355,9781.7155
2015-02-13 21:23:00+00:00,9817.7887,9781.3087
2015-02-16 21:23:00+00:00,9786.4751,9780.2951
2015-02-17 21:23:00+00:00,9680.1755,9676.4955
2015-02-18 21:23:00+00:00,9632.9003,9622.6603
2015-02-19 21:23:00+00:00,9616.5481,9620.8581
2015-02-20 21:23:00+00:00,9572.0345,9572.0345
2015-02-23 21:23:00+00:00,9565.4388,9546.8988
2015-02-24 21:23:00+00:00,9534.8707,9524.9307
2015-02-25 21:24:00+00:00,9480.0435,9480.0435
2015-02-26 21:24:00+00:00,9521.8685,9479.8685
2015-02-27 21:24:00+00:00,9524.0798,9479.9098
2015-03-02 21:24:00+00:00,9541.9143,9541.9143
2015-03-03 21:24:00+00:00,9541.9143,9541.9143
2015-03-04 21:24:00+00:00,9541.9143,9541.9143
2015-03-05 21:24:00+00:00,9541.9143,9541.9143
2015-03-06 21:25:00+00:00,9541.9143,9541.9143
2015-03-09 21:25:00+00:00,9541.9143,9541.9143
2015-03-10 21:26:00+00:00,9541.9143,9541.9143
2015-03-11 21:26:00+00:00,9541.9143,9541.9143
2015-03-12 21:26:00+00:00,9541.9143,9541.9143
2015-03-13 21:26:00+00:00,9541.9143,9541.9143
2015-03-16 21:26:00+00:00,9541.9143,9541.9143
2015-03-17 21:26:00+00:00,9519.8471,9519.8471
2015-03-18 21:26:00+00:00,9519.8471,9519.8471
2015-03-19 21:26:00+00:00,9498.0987,9502.7787
2015-03-20 21:26:00+00:00,9489.1380,9479.9780
2015-03-23 21:26:00+00:00,9455.1472,9455.1472
2015-03-24 21:26:00+00:00,9455.1222,9455.0222
2015-03-25 21:26:00+00:00,9430.0835,9430.0835
2015-03-26 21:26:00+00:00,9399.2953,9406.6153
2015-03-27 21:26:00+00:00,9353.1603,9362.0403
2015-03-30 21:26:00+00:00,9344.8291,9344.8291
2015-03-31 21:26:00+00:00,9344.8291,9344.8291
2015-04-01 21:26:00+00:00,9299.2558,9299.2558
2015-04-02 21:26:00+00:00,9289.6854,9252.3054
2015-04-03 21:26:00+00:00,9319.6856,9319.6856
2015-04-06 21:28:00+00:00,9319.6856,9319.6856
2015-04-07 21:28:00+00:00,9378.4856,9319.3856
