idea_id,symbol,direction,lots,entry_time_utc,entry_price,sl,tp,exit_time_utc,exit_price,exit_reason,same_bar_ambiguous,gross_pnl_usd,commission_usd,net_pnl_usd,r_multiple_net
m30-idea-1,EURUSD,SELL,0.17,2015-01-14 06:00:00+00:00,1.1790999999999998,1.1805142679961473,,2015-01-14 07:00:00+00:00,1.17876,DISCRETIONARY_EXIT,False,5.7800,0.8500,4.9300,0.1981
m30-idea-2,EURUSD,SELL,0.07,2015-01-14 14:00:00+00:00,1.1824999999999999,1.1856110486044735,,2015-01-14 15:30:00+00:00,1.17897,DISCRETIONARY_EXIT,False,24.7100,0.3500,24.3600,1.1009
m30-idea-3,GBPUSD,BUY,0.16,2015-01-15 07:30:00+00:00,1.5209400000000002,1.5194327648072237,,2015-01-15 09:31:00+00:00,1.5193827648072236,SL,False,-24.9158,0.8000,-25.7158,-1.0321
m30-idea-4,EURUSD,SELL,0.06,2015-01-15 22:00:00+00:00,1.16299,1.1669869996367122,,2015-01-16 00:30:00+00:00,1.16194,DISCRETIONARY_EXIT,False,6.3000,0.3000,6.0000,0.2471
m30-idea-5,EURUSD,SELL,0.06,2015-01-16 18:30:00+00:00,1.1562199999999998,1.160185442241479,,2015-01-16 19:30:00+00:00,1.15399,DISCRETIONARY_EXIT,False,13.3800,0.3000,13.0800,0.5429
m30-idea-6,EURUSD,SELL,0.11,2015-01-19 07:30:00+00:00,1.158,1.1601022183468317,,2015-01-19 09:23:00+00:00,1.1601522183468318,SL,False,-23.6744,0.5500,-24.2244,-1.0232
m30-idea-7,EURUSD,SELL,0.09,2015-01-19 14:30:00+00:00,1.16177,1.1643762711624095,,2015-01-19 17:00:00+00:00,1.16238,DISCRETIONARY_EXIT,False,-5.4900,0.4500,-5.9400,-0.2485
m30-idea-8,GBPUSD,SELL,0.14,2015-01-20 08:00:00+00:00,1.51027,1.5120025412179172,,2015-01-20 08:55:00+00:00,1.5120525412179173,SL,False,-24.9556,0.7000,-25.6556,-1.0280
m30-idea-9,GBPUSD,SELL,0.12,2015-01-20 09:00:00+00:00,1.51236,1.514249538090959,,2015-01-20 09:20:00+00:00,1.5142995380909592,SL,False,-23.2745,0.6000,-23.8745,-1.0258
m30-idea-11,GBPUSD,SELL,0.16,2015-01-21 03:30:00+00:00,1.51549,1.5169189779776409,,2015-01-21 03:59:00+00:00,1.516968977977641,SL,False,-23.6636,0.8000,-24.4636,-1.0338
m30-idea-10,EURUSD,SELL,0.16,2015-01-21 03:00:00+00:00,1.15662,1.1581321521844665,,2015-01-21 05:00:00+00:00,1.15678,DISCRETIONARY_EXIT,False,-2.5600,0.8000,-3.3600,-0.1344
m30-idea-12,EURUSD,SELL,0.15,2015-01-21 06:30:00+00:00,1.15835,1.1598731107173288,,2015-01-21 07:30:00+00:00,1.15697,DISCRETIONARY_EXIT,False,20.7000,0.7500,19.9500,0.8455
m30-idea-13,EURUSD,SELL,0.1,2015-01-21 14:00:00+00:00,1.1632399999999998,1.165556566785849,,2015-01-21 14:48:00+00:00,1.165606566785849,SL,False,-23.6657,0.5000,-24.1657,-1.0211
m30-idea-14,EURUSD,SELL,0.08,2015-01-21 22:00:00+00:00,1.1608999999999998,1.1636757557726232,,2015-01-22 00:30:00+00:00,1.16022,DISCRETIONARY_EXIT,False,5.4400,0.4000,5.0400,0.2229
m30-idea-15,GBPUSD,SELL,0.09,2015-01-22 01:30:00+00:00,1.5156299999999998,1.5180882397146809,,2015-01-22 02:30:00+00:00,1.51489,DISCRETIONARY_EXIT,False,6.6600,0.4500,6.2100,0.2751
m30-idea-16,GBPUSD,SELL,0.12,2015-01-22 08:30:00+00:00,1.51498,1.5169923399223504,,2015-01-22 09:28:00+00:00,1.5170423399223505,SL,False,-24.7481,0.6000,-25.3481,-1.0242
m30-idea-17,GBPUSD,SELL,0.11,2015-01-22 09:30:00+00:00,1.5161,1.5181604614636595,,2015-01-22 10:46:00+00:00,1.5182104614636596,SL,False,-23.2151,0.5500,-23.7651,-1.0237
m30-idea-18,GBPUSD,BUY,0.06,2015-01-22 14:30:00+00:00,1.5140200000000001,1.510233508713408,,2015-01-22 15:29:00+00:00,1.510183508713408,SL,False,-23.0189,0.3000,-23.3189,-1.0130
m30-idea-19,GBPUSD,SELL,0.12,2015-01-26 05:30:00+00:00,1.50027,1.5022804443158262,,2015-01-26 06:44:00+00:00,1.5023304443158263,SL,False,-24.7253,0.6000,-25.3253,-1.0243
m30-idea-20,EURUSD,SELL,0.07,2015-01-26 06:30:00+00:00,1.1193099999999998,1.1226554748991129,,2015-01-26 07:02:00+00:00,1.122705474899113,SL,False,-23.7683,0.3500,-24.1183,-1.0147
