idea_id,symbol,direction,lots,entry_time_utc,entry_price,sl,tp,exit_time_utc,exit_price,exit_reason,same_bar_ambiguous,gross_pnl_usd,commission_usd,net_pnl_usd,r_multiple_net
ema-idea-2,GBPUSD,BUY,0.08,2015-01-05 13:00:00+00:00,1.52196,1.5191453940292765,1.5296850000000002,2015-01-06 09:35:00+00:00,1.5190453940292765,SL,False,-23.3168,0.4000,-23.7168,-1.0349
ema-idea-3,GBPUSD,BUY,0.07,2015-01-06 10:00:00+00:00,1.52077,1.5176784949989979,1.524728,2015-01-06 10:23:00+00:00,1.5175784949989979,SL,False,-22.3405,0.3500,-22.6905,-1.0318
ema-idea-4,GBPUSD,BUY,0.08,2015-01-06 11:00:00+00:00,1.51922,1.516487888213355,1.5245064999999998,2015-01-06 14:13:00+00:00,1.516387888213355,SL,False,-22.6569,0.4000,-23.0569,-1.0359
ema-idea-1,EURUSD,BUY,0.02,2015-01-04 23:00:00+00:00,1.19493,1.1855004567880887,1.2029429999999999,2015-01-06 22:07:00+00:00,1.1854004567880887,SL,False,-19.0591,0.1000,-19.1591,-1.0105
ema-idea-5,EURUSD,BUY,0.14,2015-01-07 12:00:00+00:00,1.18245,1.18074558239011,1.188152,2015-01-07 15:43:00+00:00,1.18064558239011,SL,False,-25.2618,0.7000,-25.9618,-1.0570
ema-idea-6,GBPUSD,BUY,0.1,2015-01-07 15:00:00+00:00,1.50893,1.506558499501665,1.5133284999999999,2015-01-07 15:59:00+00:00,1.506458499501665,SL,False,-24.7150,0.5000,-25.2150,-1.0413
ema-idea-8,GBPUSD,BUY,0.11,2015-01-07 16:00:00+00:00,1.50684,1.5047307495372604,1.5128260000000002,2015-01-08 08:09:00+00:00,1.5046307495372604,SL,False,-24.3018,0.5500,-24.8518,-1.0463
ema-idea-7,EURUSD,BUY,0.15,2015-01-07 16:00:00+00:00,1.18062,1.179045780759161,1.1860665000000001,2015-01-08 09:45:00+00:00,1.178945780759161,SL,False,-25.1133,0.7500,-25.8633,-1.0616
ema-idea-9,GBPUSD,BUY,0.13,2015-01-08 09:00:00+00:00,1.50418,1.50243301870351,1.5091045000000005,2015-01-08 14:59:00+00:00,1.5091045000000005,TP,False,64.0185,0.6500,63.3685,2.7126
ema-idea-10,GBPUSD,SELL,0.08,2015-01-09 10:00:00+00:00,1.513,1.5157926044590029,1.5096219999999998,2015-01-09 10:53:00+00:00,1.5158926044590029,SL,False,-23.1408,0.4000,-23.5408,-1.0352
ema-idea-11,GBPUSD,SELL,0.18,2015-01-09 11:00:00+00:00,1.51502,1.5163184898547883,1.5099274999999999,2015-01-09 11:43:00+00:00,1.5164184898547883,SL,False,-25.1728,0.9000,-26.0728,-1.0742
ema-idea-12,GBPUSD,SELL,0.11,2015-01-09 12:00:00+00:00,1.51489,1.517044669150875,1.5102715000000002,2015-01-09 13:26:00+00:00,1.517144669150875,SL,False,-24.8014,0.5500,-25.3514,-1.0454
ema-idea-13,EURUSD,SELL,0.13,2015-01-09 16:00:00+00:00,1.18313,1.184877136639643,1.1801709999999999,2015-01-09 19:52:00+00:00,1.1849771366396429,SL,False,-24.0128,0.6500,-24.6628,-1.0556
ema-idea-15,GBPUSD,SELL,0.14,2015-01-11 23:00:00+00:00,1.5189,1.5205474301535116,1.513304,2015-01-12 08:06:00+00:00,1.513304,TP,False,78.3440,0.7000,77.6440,3.2673
ema-idea-14,EURUSD,SELL,0.18,2015-01-11 23:00:00+00:00,1.18658,1.1879023598460303,1.1817980000000001,2015-01-12 08:47:00+00:00,1.1817980000000001,TP,False,86.0760,0.9000,85.1760,3.4481
ema-idea-16,GBPUSD,BUY,0.07,2015-01-12 09:00:00+00:00,1.51193,1.5088228685542104,1.5156945,2015-01-12 13:16:00+00:00,1.5156945,TP,False,26.3515,0.3500,26.0015,1.1765
ema-idea-17,EURUSD,BUY,0.15,2015-01-12 11:00:00+00:00,1.1799199999999999,1.1783673332199371,1.1843354999999998,2015-01-12 14:51:00+00:00,1.1843354999999998,TP,False,66.2325,0.7500,65.4825,2.7239
ema-idea-18,GBPUSD,BUY,0.16,2015-01-13 09:00:00+00:00,1.51255,1.511097075626071,1.5164745,2015-01-13 09:30:00+00:00,1.50902,SL_GAP,False,-56.4800,0.8000,-57.2800,-2.3820
ema-idea-20,GBPUSD,BUY,0.05,2015-01-13 10:00:00+00:00,1.51135,1.5067469273670662,1.516227,2015-01-13 12:14:00+00:00,1.516227,TP,False,24.3850,0.2500,24.1350,1.0374
ema-idea-19,EURUSD,BUY,0.09,2015-01-13 10:00:00+00:00,1.1812099999999999,1.1784939472470672,1.183392,2015-01-13 12:34:00+00:00,1.1783939472470673,SL,False,-25.3445,0.4500,-25.7945,-1.0362
ema-idea-21,EURUSD,BUY,0.12,2015-01-13 13:00:00+00:00,1.17849,1.176591529556052,1.1828275000000001,2015-01-13 14:30:00+00:00,1.176491529556052,SL,False,-23.9816,0.6000,-24.5816,-1.0513
ema-idea-22,EURUSD,BUY,0.12,2015-01-13 15:00:00+00:00,1.1765299999999999,1.1746100688519021,1.1821455,2015-01-14 09:36:00+00:00,1.1745100688519021,SL,False,-24.2392,0.6000,-24.8392,-1.0508
ema-idea-23,GBPUSD,SELL,0.08,2015-01-14 08:00:00+00:00,1.5207,1.5234368917607444,1.5163184999999997,2015-01-14 09:36:00+00:00,1.5163184999999997,TP,False,35.0520,0.4000,34.6520,1.5542
ema-idea-24,EURUSD,BUY,0.07,2015-01-14 10:00:00+00:00,1.1748399999999999,1.171653777671056,1.1776455000000001,2015-01-14 13:10:00+00:00,1.1776455000000001,TP,False,19.6385,0.3500,19.2885,0.8515
ema-idea-25,EURUSD,SELL,0.07,2015-01-14 14:00:00+00:00,1.18245,1.185927702023557,1.1775940000000003,2015-01-14 15:05:00+00:00,1.1775940000000003,TP,False,33.9920,0.3500,33.6420,1.3624
ema-idea-26,GBPUSD,SELL,0.08,2015-01-14 14:00:00+00:00,1.52557,1.528441360703739,1.5171799999999998,2015-01-15 09:35:00+00:00,1.5171799999999998,TP,False,67.1200,0.4000,66.7200,2.8548
ema-idea-28,GBPUSD,BUY,0.05,2015-01-15 10:00:00+00:00,1.51932,1.514491765453082,1.5225415,2015-01-15 10:01:00+00:00,1.5225415,TP,False,16.1075,0.2500,15.8575,0.6501
ema-idea-29,GBPUSD,BUY,0.08,2015-01-15 16:00:00+00:00,1.51732,1.5145081648417413,1.5223035000000003,2015-01-16 08:30:00+00:00,1.5223035000000003,TP,False,39.8680,0.4000,39.4680,1.7239
ema-idea-30,GBPUSD,SELL,0.08,2015-01-16 10:00:00+00:00,1.5218,1.5247120684276063,1.5182360000000001,2015-01-16 12:45:00+00:00,1.5182360000000001,TP,False,28.5120,0.4000,28.1120,1.1863
ema-idea-27,EURUSD,BUY,0.01,2015-01-15 10:00:00+00:00,1.17278,1.1558558989902024,1.177844,2015-01-16 14:23:00+00:00,1.1557558989902024,SL,False,-17.0241,0.0500,-17.0741,-1.0059
ema-idea-31,EURUSD,BUY,0.09,2015-01-16 15:00:00+00:00,1.15499,1.1522848720617562,1.161577,2015-01-16 15:12:00+00:00,1.1521848720617562,SL,False,-25.2462,0.4500,-25.6962,-1.0363
ema-idea-32,GBPUSD,BUY,0.08,2015-01-16 15:00:00+00:00,1.51503,1.5120938008573597,1.5184225000000002,2015-01-16 15:24:00+00:00,1.5119938008573597,SL,False,-24.2896,0.4000,-24.6896,-1.0335
ema-idea-33,EURUSD,BUY,0.04,2015-01-16 16:00:00+00:00,1.14954,1.1442734526287734,1.1609705,2015-01-19 09:26:00+00:00,1.1609705,TP,False,45.7220,0.2000,45.5220,2.1406
ema-idea-35,EURUSD,SELL,0.09,2015-01-19 10:00:00+00:00,1.16151,1.1641660005708008,1.155896,2015-01-19 15:40:00+00:00,1.1642660005708008,SL,False,-24.8040,0.4500,-25.2540,-1.0370
ema-idea-34,GBPUSD,BUY,0.04,2015-01-16 16:00:00+00:00,1.51167,1.505904957938977,1.518065,2015-01-20 01:17:00+00:00,1.505804957938977,SL,False,-23.4602,0.2000,-23.6602,-1.0172
ema-idea-36,EURUSD,SELL,0.11,2015-01-19 16:00:00+00:00,1.16304,1.1652077275949204,1.1580444999999997,2015-01-20 01:17:00+00:00,1.1580444999999997,TP,False,54.9505,0.5500,54.4005,2.2300
ema-idea-37,GBPUSD,BUY,0.07,2015-01-20 02:00:00+00:00,1.50786,1.5046542934722358,1.512833,2015-01-20 09:06:00+00:00,1.512833,TP,False,34.8110,0.3500,34.4610,1.5121
ema-idea-39,EURUSD,BUY,0.13,2015-01-20 17:00:00+00:00,1.15624,1.1544051433353304,1.1587679999999998,2015-01-20 17:44:00+00:00,1.1543051433353304,SL,False,-25.1531,0.6500,-25.8031,-1.0531
ema-idea-38,GBPUSD,SELL,0.15,2015-01-20 14:00:00+00:00,1.51963,1.5211442607510024,1.511105,2015-01-21 09:30:00+00:00,1.511105,TP,False,127.8750,0.7500,127.1250,5.4179
ema-idea-41,EURUSD,SELL,0.16,2015-01-21 13:00:00+00:00,1.1588,1.1602291049145608,1.1562675,2015-01-21 13:18:00+00:00,1.1603291049145608,SL,False,-24.4657,0.8000,-25.2657,-1.0676
ema-idea-42,EURUSD,SELL,0.15,2015-01-21 14:00:00+00:00,1.16319,1.1647216688492348,1.1566945000000002,2015-01-21 14:48:00+00:00,1.1648216688492348,SL,False,-24.4750,0.7500,-25.2250,-1.0632
ema-idea-43,EURUSD,SELL,0.04,2015-01-21 15:00:00+00:00,1.16388,1.1693901210742896,1.1571405,2015-01-21 17:13:00+00:00,1.1571405,TP,False,26.9580,0.2000,26.7580,1.2031
ema-idea-40,GBPUSD,BUY,0.04,2015-01-21 10:00:00+00:00,1.5120200000000001,1.506486362223708,1.515688,2015-01-22 01:09:00+00:00,1.515688,TP,False,14.6720,0.2000,14.4720,0.6480
ema-idea-44,GBPUSD,SELL,0.07,2015-01-22 11:00:00+00:00,1.51796,1.521061150817068,1.5136569999999998,2015-01-22 12:22:00+00:00,1.521161150817068,SL,False,-22.4081,0.3500,-22.7581,-1.0317
ema-idea-45,GBPUSD,SELL,0.07,2015-01-22 13:00:00+00:00,1.51924,1.522393390245329,1.5143594999999999,2015-01-22 13:40:00+00:00,1.5143594999999999,TP,False,34.1635,0.3500,33.8135,1.5079
ema-idea-46,EURUSD,BUY,0.03,2015-01-22 14:00:00+00:00,1.15668,1.1495754639971727,1.160098,2015-01-22 14:08:00+00:00,1.1494754639971727,SL,False,-21.6136,0.1500,-21.7636,-1.0140
ema-idea-47,EURUSD,BUY,0.07,2015-01-22 15:00:00+00:00,1.1466399999999999,1.143308645140232,1.1595479999999998,2015-01-22 15:49:00+00:00,1.143208645140232,SL,False,-24.0195,0.3500,-24.3695,-1.0296
ema-idea-49,GBPUSD,BUY,0.06,2015-01-22 16:00:00+00:00,1.50912,1.5050504871104273,1.5145305,2015-01-22 16:09:00+00:00,1.5049504871104273,SL,False,-25.0171,0.3000,-25.3171,-1.0243
ema-idea-48,EURUSD,BUY,0.08,2015-01-22 16:00:00+00:00,1.1421299999999999,1.1392690990587868,1.158681,2015-01-22 17:41:00+00:00,1.1391690990587868,SL,False,-23.6872,0.4000,-24.0872,-1.0344
ema-idea-50,GBPUSD,BUY,0.07,2015-01-22 17:00:00+00:00,1.50566,1.5023554523168252,1.5141205,2015-01-22 17:58:00+00:00,1.5022554523168252,SL,False,-23.8318,0.3500,-24.1818,-1.0298
ema-idea-51,EURUSD,BUY,0.08,2015-01-22 18:00:00+00:00,1.1386699999999998,1.1356022078619132,1.156672,2015-01-22 20:45:00+00:00,1.1355022078619132,SL,False,-25.3423,0.4000,-25.7423,-1.0321
ema-idea-52,GBPUSD,BUY,0.07,2015-01-22 18:00:00+00:00,1.5028700000000002,1.4997822057227663,1.5135265,2015-01-22 21:05:00+00:00,1.4996822057227663,SL,False,-22.3146,0.3500,-22.6646,-1.0319
ema-idea-53,EURUSD,BUY,0.09,2015-01-23 10:00:00+00:00,1.12375,1.1212846571027444,1.1359474999999999,2015-01-23 11:45:00+00:00,1.1211846571027444,SL,False,-23.0881,0.4500,-23.5381,-1.0398
