idea_id,symbol,direction,lots,entry_time_utc,entry_price,sl,tp,exit_time_utc,exit_price,exit_reason,same_bar_ambiguous,gross_pnl_usd,commission_usd,net_pnl_usd,r_multiple_net
ema-idea-1,EURUSD,BUY,0.19,2026-07-23 05:00:00+00:00,1.14352,1.1422605766222114,1.1462582701333657,2026-07-23 07:04:00+00:00,1.1422105766222113,SL,False,-24.8790,0.9500,-25.8290,-1.0382
ema-idea-2,EURUSD,SELL,0.17,2026-07-23 12:00:00+00:00,1.13939,1.1408003036458343,1.1354790890624973,2026-07-27 00:22:00+00:00,1.1408503036458344,SL,False,-24.8252,0.8500,-25.6752,-1.0342
ema-idea-3,EURUSD,BUY,0.14,2026-07-27 06:00:00+00:00,1.14086,1.1392159645926496,1.144832106222051,2026-07-27 11:07:00+00:00,1.1391659645926495,SL,False,-23.7165,0.7000,-24.4165,-1.0295
ema-idea-4,EURUSD,SELL,0.15,2026-07-27 14:00:00+00:00,1.13736,1.1389664224751017,1.1327807325746952,2026-07-28 15:08:00+00:00,1.1390164224751018,SL,False,-24.8463,0.7500,-25.5963,-1.0302
ema-idea-5,EURUSD,BUY,0.15,2026-07-28 23:00:00+00:00,1.13877,1.1372266280835341,1.1423601157493972,2026-07-29 18:00:00+00:00,1.1423601157493972,TP,False,53.8517,0.7500,53.1017,2.2218
ema-idea-6,GBPUSD,BUY,0.07,2026-07-29 20:00:00+00:00,1.33497,1.3318093753990006,1.342971873802998,2026-07-30 14:00:00+00:00,1.342971873802998,TP,False,56.0131,0.3500,55.6631,2.4767
ema-idea-7,GBPUSD,SELL,0.13,2026-08-04 03:00:00+00:00,1.34262,1.3444581086742284,1.3373456739773153,2026-08-04 08:59:00+00:00,1.3445081086742285,SL,False,-24.5454,0.6500,-25.1954,-1.0265
ema-idea-8,GBPUSD,BUY,0.12,2026-08-04 13:00:00+00:00,1.34464,1.3426595508738635,1.3491413473784095,2026-08-07 01:00:00+00:00,1.34493,OPPOSITE_SIGNAL_EXIT,False,3.4800,0.6000,2.8800,0.1182
ema-idea-9,EURUSD,SELL,0.18,2026-08-06 20:00:00+00:00,1.15225,1.1535194600302423,1.1486816199092726,2026-08-07 11:59:00+00:00,1.1535694600302424,SL,False,-23.7503,0.9000,-24.6503,-1.0379
ema-idea-10,GBPUSD,SELL,0.16,2026-08-07 01:00:00+00:00,1.34493,1.3464228488910388,1.3406114533268834,2026-08-07 12:30:00+00:00,1.346472848891039,SL,False,-24.6856,0.8000,-25.4856,-1.0324
ema-idea-11,EURUSD,BUY,0.13,2026-08-07 14:00:00+00:00,1.1560300000000001,1.154213934436495,1.1603581966905154,2026-08-10 17:20:00+00:00,1.154163934436495,SL,False,-24.2589,0.6500,-24.9089,-1.0268
ema-idea-13,EURUSD,SELL,0.24,2026-08-11 06:00:00+00:00,1.1540899999999998,1.1550431184571528,1.1513106446285413,2026-08-12 09:24:00+00:00,1.155093118457153,SL,False,-24.0748,1.2000,-25.2748,-1.0498
ema-idea-12,GBPUSD,BUY,0.1,2026-08-07 14:00:00+00:00,1.34931,1.3469609269150606,1.354877219254818,2026-08-12 23:00:00+00:00,1.3495499999999998,OPPOSITE_SIGNAL_EXIT,False,2.4000,0.5000,1.9000,0.0792
ema-idea-14,EURUSD,SELL,0.17,2026-08-12 16:00:00+00:00,1.1538899999999999,1.1552858128878005,1.149902561336598,2026-08-14 06:00:00+00:00,1.15443,OPPOSITE_SIGNAL_EXIT,False,-9.1800,0.8500,-10.0300,-0.4081
ema-idea-15,EURUSD,BUY,0.19,2026-08-14 06:00:00+00:00,1.15443,1.1532044910326837,1.157106526901949,2026-08-14 11:40:00+00:00,1.157106526901949,TP,False,50.8540,0.9500,49.9040,2.0592
ema-idea-16,GBPUSD,SELL,0.17,2026-08-18 23:00:00+00:00,1.35334,1.3547108154827392,1.349307553551782,2026-08-19 05:00:00+00:00,1.3545,OPPOSITE_SIGNAL_EXIT,False,-19.7200,0.8500,-20.5700,-0.8516
ema-idea-17,GBPUSD,BUY,0.14,2026-08-19 05:00:00+00:00,1.3545,1.3528425775871946,1.3581122672384163,2026-08-19 12:37:00+00:00,1.3581122672384163,TP,False,50.5717,0.7000,49.8717,2.0863
ema-idea-19,GBPUSD,BUY,0.13,2026-08-25 09:00:00+00:00,1.3644800000000001,1.3626774731822486,1.3684475804532539,2026-08-25 12:37:00+00:00,1.3626274731822485,SL,False,-24.0828,0.6500,-24.7328,-1.0270
ema-idea-18,EURUSD,SELL,0.17,2026-08-24 15:00:00+00:00,1.1664999999999999,1.167851735719795,1.1626047928406142,2026-08-25 19:10:00+00:00,1.1679017357197952,SL,False,-23.8295,0.8500,-24.6795,-1.0357
ema-idea-20,EURUSD,BUY,0.17,2026-08-25 20:00:00+00:00,1.16789,1.1665249763136325,1.170905071059103,2026-08-26 03:31:00+00:00,1.1664749763136324,SL,False,-24.0554,0.8500,-24.9054,-1.0353
