utc_time,equity,balance
2015-01-01 18:00:00+00:00,10000.0000,10000.0000
2015-01-02 21:22:00+00:00,10000.0000,10000.0000
2015-01-05 21:22:00+00:00,10000.0000,10000.0000
2015-01-06 21:22:00+00:00,10000.0000,10000.0000
2015-01-07 21:22:00+00:00,10000.0000,10000.0000
2015-01-08 21:22:00+00:00,10000.0000,10000.0000
2015-01-09 21:22:00+00:00,10000.0000,10000.0000
2015-01-12 21:22:00+00:00,10000.0000,10000.0000
2015-01-13 21:22:00+00:00,10000.0000,10000.0000
2015-01-14 21:22:00+00:00,10032.8900,10032.8900
2015-01-15 21:22:00+00:00,10007.9742,10007.9742
2015-01-16 21:22:00+00:00,10028.8896,10028.8896
2015-01-19 21:22:00+00:00,10000.6252,10000.6252
2015-01-20 21:22:00+00:00,9952.3952,9952.3952
2015-01-21 21:22:00+00:00,9926.3059,9926.3059
2015-01-22 21:22:00+00:00,9892.9305,9892.9305
2015-01-23 21:22:00+00:00,9892.9305,9892.9305
2015-01-26 21:22:00+00:00,9828.1097,9828.1097
2015-01-27 21:22:00+00:00,9786.0641,9783.5441
2015-01-28 21:22:00+00:00,9778.3904,9796.4704
2015-01-29 21:22:00+00:00,9862.3832,9860.4632
2015-01-30 21:22:00+00:00,9858.9004,9879.5404
2015-02-02 21:22:00+00:00,9839.8387,9839.8387
2015-02-03 21:22:00+00:00,9801.1052,9801.1052
2015-02-04 21:22:00+00:00,9818.2452,9818.2452
2015-02-05 21:22:00+00:00,9795.0754,9795.0754
2015-02-06 21:22:00+00:00,9810.6554,9810.6554
2015-02-09 21:23:00+00:00,9810.6554,9810.6554
2015-02-10 21:23:00+00:00,9786.5146,9786.5146
2015-02-11 21:23:00+00:00,9766.1154,9766.1154
2015-02-12 21:23:00+00:00,9778.5969,9778.5969
2015-02-13 21:23:00+00:00,9799.5369,9799.5369
2015-02-16 21:23:00+00:00,9749.3595,9749.3595
2015-02-17 21:23:00+00:00,9722.6734,9722.6734
2015-02-18 21:23:00+00:00,9794.0734,9794.0734
2015-02-19 21:23:00+00:00,9795.2284,9793.7984
2015-02-20 21:23:00+00:00,9823.6034,9823.6034
2015-02-23 21:23:00+00:00,9784.4896,9784.4896
2015-02-24 21:23:00+00:00,9759.7807,9759.7807
2015-02-25 21:24:00+00:00,9816.7107,9816.7107
2015-02-26 21:24:00+00:00,9802.4425,9802.4425
2015-02-27 21:24:00+00:00,9799.9725,9799.9725
2015-03-02 21:24:00+00:00,9819.7462,9819.7462
2015-03-03 21:24:00+00:00,9836.2462,9836.2462
2015-03-04 21:24:00+00:00,9843.0462,9843.0462
2015-03-05 21:24:00+00:00,9843.4340,9843.4340
2015-03-06 21:25:00+00:00,9853.7828,9853.7828
2015-03-09 21:25:00+00:00,9825.9497,9829.4697
2015-03-10 21:26:00+00:00,9826.7747,9826.7747
2015-03-11 21:26:00+00:00,9826.7747,9826.7747
2015-03-12 21:26:00+00:00,9757.8160,9757.8160
2015-03-13 21:26:00+00:00,9757.8160,9757.8160
2015-03-16 21:26:00+00:00,9773.5593,9773.5593
2015-03-17 21:26:00+00:00,9796.5493,9796.5493
2015-03-18 21:26:00+00:00,9733.6724,9733.6724
2015-03-19 21:26:00+00:00,9748.3124,9748.3124
2015-03-20 21:26:00+00:00,9740.1723,9740.1723
2015-03-23 21:26:00+00:00,9734.7050,9734.7050
2015-03-24 21:26:00+00:00,9757.5650,9757.5650
2015-03-25 21:26:00+00:00,9821.1950,9821.1950
2015-03-26 21:26:00+00:00,9787.9334,9787.9334
2015-03-27 21:26:00+00:00,9769.8232,9769.8232
2015-03-30 21:26:00+00:00,9817.0332,9817.0332
2015-03-31 21:26:00+00:00,9822.7782,9822.6882
2015-04-01 21:26:00+00:00,9821.4332,9821.4332
2015-04-02 21:26:00+00:00,9828.6490,9828.6490
2015-04-03 21:26:00+00:00,9846.6090,9846.6090
2015-04-06 21:28:00+00:00,9814.3551,9814.3551
2015-04-07 21:28:00+00:00,9814.3551,9814.3551
