utc_time,equity,balance
2015-01-01 18:00:00+00:00,10000.0000,10000.0000
2015-01-02 21:22:00+00:00,10000.0000,10000.0000
2015-01-05 21:22:00+00:00,10000.0000,10000.0000
2015-01-06 21:22:00+00:00,10000.0000,10000.0000
2015-01-07 21:22:00+00:00,10000.0000,10000.0000
2015-01-08 21:22:00+00:00,10000.0000,10000.0000
2015-01-09 21:22:00+00:00,10004.0750,9999.8750
2015-01-12 21:22:00+00:00,9945.4150,9952.3450
2015-01-13 21:22:00+00:00,9945.9673,9926.7673
2015-01-14 21:22:00+00:00,9902.9510,9902.9510
2015-01-15 21:22:00+00:00,9902.9510,9902.9510
2015-01-16 21:22:00+00:00,9868.1487,9862.6887
2015-01-19 21:22:00+00:00,9894.0975,9862.2375
2015-01-20 21:22:00+00:00,9856.4969,9864.4969
2015-01-21 21:22:00+00:00,9816.5483,9816.5483
2015-01-22 21:22:00+00:00,9837.9290,9791.4890
2015-01-23 21:22:00+00:00,9860.1014,9860.1014
2015-01-26 21:22:00+00:00,9850.2264,9859.9764
2015-01-27 21:22:00+00:00,9813.6082,9813.6082
2015-01-28 21:22:00+00:00,9813.6082,9813.6082
2015-01-29 21:22:00+00:00,9853.7228,9853.7228
2015-01-30 21:22:00+00:00,9826.9277,9829.1777
2015-02-02 21:22:00+00:00,9784.6378,9784.6378
2015-02-03 21:22:00+00:00,9811.2628,9784.5128
2015-02-04 21:22:00+00:00,9839.8818,9839.8818
2015-02-05 21:22:00+00:00,9838.9317,9816.2517
2015-02-06 21:22:00+00:00,9796.3032,9794.9032
2015-02-09 21:23:00+00:00,9772.5451,9771.7951
2015-02-10 21:23:00+00:00,9770.7946,9771.6746
2015-02-11 21:23:00+00:00,9762.3680,9748.9180
2015-02-12 21:23:00+00:00,9808.3115,9740.8315
2015-02-13 21:23:00+00:00,9825.5544,9797.1544
2015-02-16 21:23:00+00:00,9797.0314,9796.3014
2015-02-17 21:23:00+00:00,9671.4925,9671.0725
2015-02-18 21:23:00+00:00,9622.2149,9616.0549
2015-02-19 21:23:00+00:00,9606.6161,9614.4561
2015-02-20 21:23:00+00:00,9563.8707,9563.8707
2015-02-23 21:23:00+00:00,9553.9194,9539.8794
2015-02-24 21:23:00+00:00,9522.7512,9514.9112
2015-02-25 21:24:00+00:00,9467.9324,9467.9324
2015-02-26 21:24:00+00:00,9507.6574,9467.7574
2015-02-27 21:24:00+00:00,9509.8687,9467.7987
2015-03-02 21:24:00+00:00,9529.1031,9529.1031
2015-03-03 21:24:00+00:00,9529.1031,9529.1031
2015-03-04 21:24:00+00:00,9529.1031,9529.1031
2015-03-05 21:24:00+00:00,9529.1031,9529.1031
2015-03-06 21:25:00+00:00,9529.1031,9529.1031
2015-03-09 21:25:00+00:00,9529.1031,9529.1031
2015-03-10 21:26:00+00:00,9529.1031,9529.1031
2015-03-11 21:26:00+00:00,9529.1031,9529.1031
2015-03-12 21:26:00+00:00,9529.1031,9529.1031
2015-03-13 21:26:00+00:00,9529.1031,9529.1031
2015-03-16 21:26:00+00:00,9529.1031,9529.1031
2015-03-17 21:26:00+00:00,9504.6359,9504.6359
2015-03-18 21:26:00+00:00,9504.6359,9504.6359
2015-03-19 21:26:00+00:00,9480.6876,9486.5676
2015-03-20 21:26:00+00:00,9468.8619,9463.1919
2015-03-23 21:26:00+00:00,9443.0688,9443.0688
2015-03-24 21:26:00+00:00,9441.4488,9442.9688
2015-03-25 21:26:00+00:00,9422.2178,9422.2178
2015-03-26 21:26:00+00:00,9389.7035,9400.1235
2015-03-27 21:26:00+00:00,9343.2685,9353.7485
2015-03-30 21:26:00+00:00,9369.1873,9334.3873
2015-03-31 21:26:00+00:00,9349.9417,9334.1617
2015-04-01 21:26:00+00:00,9283.0589,9283.0589
2015-04-02 21:26:00+00:00,9265.6902,9235.4502
2015-04-03 21:26:00+00:00,9291.4047,9291.4047
2015-04-06 21:28:00+00:00,9291.4047,9291.4047
2015-04-07 21:28:00+00:00,9346.0047,9291.1047
